trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
3644.982524086212	3504.446926892985	1.0	0.5361494312050021	60	60	1200.0
-6307.398266697738	7695.202301273845	1.0	36.97011785749767	60	60	2800.0
-3543.738252719334	3748.11908338963	1.0	6.1897147368233725	60	60	1400.0
311.74221133249284	-5061.181150219735	1.0	1.776540393636752	60	60	1500.0
6028.471511981483	-4744.796193591459	1.0	0.8459835501260115	60	60	1800.0
-4796.121559804114	-1818.8874148620464	1.0	0.5602403006247771	60	60	1200.0
-5605.875864608182	7974.4317615453165	1.0	1.8225983153488707	60	60	2000.0
-3348.0679738105578	-5220.388413875926	1.0	1.4897472144169177	60	60	1600.0
-37.00042403320108	-7493.636175621452	1.0	1.3573469080204126	60	60	1600.0
-5016.594643570925	-4848.355609875365	1.0	1.9438848847526264	60	60	1700.0
7958.867662156853	-4244.783947759912	1.0	0.6056386885876885	60	60	2800.0
7370.99599289734	6257.279128505507	1.0	1.0431700374367012	60	60	3000.0
-1258.4288741199516	-1364.857738029022	1.0	0.2759470627247025	60	60	1200.0
-2266.2386203276415	-594.7852737309188	1.0	16.305676417014446	60	60	1200.0
-7979.711707242262	4813.159967756075	1.0	1.281560244470343	60	60	2800.0
-3253.581379283346	6665.728870916587	1.0	0.9608963136728762	60	60	1800.0
5547.807770513368	7887.863814406471	1.0	9.055797955683753	60	60	2900.0
4596.047263099731	7488.3846376577	1.0	0.6442862566208964	60	60	2300.0
-4250.0478110133445	-490.044022747608	1.0	2.252228355977034	60	60	1200.0
3447.0532482321823	-4649.633408933402	1.0	1.913369575196972	60	60	1400.0
-3391.3784654190704	7946.129870159994	1.0	1.6567240259885316	60	60	1700.0
-7830.81407713432	6733.9447730672855	1.0	0.6928339869498948	60	60	3300.0
1215.7999672077376	-323.177251986223	1.0	0.2183814441212178	60	60	1200.0
-7906.368331817091	-4684.424641045571	1.0	0.7447219294761307	60	60	2200.0
3484.9891085017666	-4368.227533971155	1.0	0.7010821865675793	60	60	1800.0
-7320.996791153701	1542.9049046210089	1.0	2.6649974539331014	60	60	2300.0
-6114.265073182064	1299.0114642197805	1.0	1.2984349033237554	60	60	1900.0
3113.700270782247	-6461.18346507709	1.0	0.2446295285914159	60	60	1700.0
-3227.806514012318	-2296.125681460391	1.0	0.9612140519534697	60	60	1200.0
-6338.104266554608	-1510.0896079019217	1.0	22.19773201879051	60	60	1700.0
-501.5627123999748	2876.376363518111	1.0	1.9091619721879436	60	60	1200.0
-2613.0207717300373	5065.918732563321	1.0	2.134054444549691	60	60	1700.0
-2314.308809145876	-7859.508305753679	1.0	66.11731173906377	60	60	2100.0
3172.042521017865	6579.121396205473	1.0	25.122817372354785	60	60	2300.0
-1212.518561669072	665.7727288498675	1.0	0.0438777310040952	60	60	1200.0
