trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
10887.372169348182	3994.935309417961	1.0	1.1991219933302644	60	60	3200.0
-15430.713730842785	-5791.497489956022	1.0	0.4197507249596061	60	60	3400.0
-22791.27223195695	9031.311661934504	1.0	1.9534365419401032	60	60	7000.0
-17314.29051212967	58.57452972811016	1.0	1.9688438998405131	60	60	4800.0
23368.35634923176	-21592.036606702568	1.0	1.0902705077831296	60	60	7200.0
21651.793040885885	18584.246607069355	1.0	1.241165525347616	60	60	7200.0
-7472.422020468219	-8209.386129671653	1.0	1.4944320040819066	60	60	3400.0
-16090.609883284971	771.6547037447793	1.0	1.3277124520244483	60	60	4600.0
12064.686296023294	-13015.443436483823	1.0	1.0987643134607774	60	60	4600.0
-18637.36462955864	-20962.98301540794	1.0	1.8419843500285515	60	60	7200.0
-21262.661576816816	-10730.284025645213	1.0	1.6406962421503108	60	60	6000.0
-20233.813343781243	9480.331876086457	1.0	1.5500958890578609	60	60	4900.0
12790.087516647878	16885.68550876151	1.0	0.9782613369882308	60	60	5900.0
6287.511033385729	-15363.814704402786	1.0	1.376093517065201	60	60	3500.0
-10035.04685701333	18168.306935057524	1.0	12.369606594478409	60	60	5000.0
-3297.561452693129	-7919.61944285309	1.0	1.5971210483202278	60	60	2200.0
-9972.28245275834	14788.174230670253	1.0	0.4314643768164732	60	60	4200.0
-7715.851239343278	23388.663631583895	1.0	1.9055305699486504	60	60	5500.0
-11970.70870910644	9967.348254620889	1.0	2.2351281520999104	60	60	4600.0
8386.578932002745	22628.34122377186	1.0	1.6662646205147456	60	60	7200.0
23410.837391158653	5105.780373643548	1.0	1.1628716787801705	60	60	5200.0
19240.65342165649	20345.31405704998	1.0	1.1329054656100146	60	60	7200.0
18077.59996229112	-2484.170894896105	1.0	1.2096645653242677	60	60	5000.0
-15531.682893529349	14518.498007134956	1.0	0.7081178355620367	60	60	6500.0
19887.064547094687	-11125.730440973795	1.0	1.1193701962601192	60	60	5300.0
-269.60927091180923	-3771.498984416145	1.0	1.3324052638924395	60	60	1200.0
18536.268873511566	-2209.0206173195447	1.0	2.247670164743569	60	60	3800.0
-9930.142346186018	-1226.0441650853352	1.0	1.6813888971812954	60	60	2800.0
-10406.92999877584	-14597.077786692998	1.0	1.10491112555938	60	60	3900.0
18113.160314331424	12758.694736921252	1.0	0.0794568625790121	60	60	6000.0
13720.83270831658	1214.6596082364165	1.0	0.6791760872578009	60	60	4200.0
22187.114026852498	7985.574509757211	1.0	2.169824439449638	60	60	5800.0
-7746.178873949127	-568.9926495254842	1.0	2.014378885468758	60	60	1900.0
-15906.449517136096	-22899.388959286487	1.0	0.4095028289438134	60	60	7200.0
-10959.396132448826	-4894.558440855448	1.0	0.3062786740264319	60	60	3000.0
-6616.397592180956	-23718.525671720763	1.0	1.0868636335830384	60	60	6800.0
