trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
10896.022962037454	-12376.380059443674	1.0	1.052296399043806	60	60	5200.0
-2898.16853610948	-22486.71461129362	1.0	1.0868204492758362	60	60	6000.0
18921.72763574869	9433.684241097875	1.0	2.255813348110808	60	60	4700.0
16727.644168468752	1676.4007438937772	1.0	1.465375793587463	60	60	5400.0
18018.70160489458	23636.917710635797	1.0	0.4978439041929217	60	60	6200.0
1931.676895531806	-12121.54753338633	1.0	1.5856817485486685	60	60	3100.0
-393.30971790613887	10800.27984363258	1.0	2.0265205994292503	60	60	3000.0
-10602.143017751265	-10994.370806271398	1.0	1.502852802659079	60	60	3700.0
-16483.79494919308	-14736.436304444464	1.0	18.005605251223372	60	60	4700.0
-9206.836837350576	-11017.849163447603	1.0	1.7005548813527551	60	60	3300.0
-17444.641911280167	2072.7002037211005	1.0	2.1744340773720405	60	60	5300.0
-8145.274725304422	-19554.143551238336	1.0	1.0670821446706034	60	60	6100.0
-7778.278428832498	17460.21294829515	1.0	1.3888995976925265	60	60	4700.0
17075.557379606355	-8505.702441794718	1.0	60.91740536216737	60	60	5000.0
4993.417421871878	-22011.74115835601	1.0	0.8762157153603962	60	60	7000.0
-83.56642750591561	-16011.196523652572	1.0	1.0378288578691888	60	60	3900.0
12423.416907920076	-5543.712894836414	1.0	0.7444443305229889	60	60	3600.0
-16973.3941288357	-7503.087095539372	1.0	0.8846314003078838	60	60	5000.0
18611.41516710917	-14057.793229845518	1.0	0.1641397772196329	60	60	6100.0
-21981.882869222532	15977.93381811018	1.0	1.9549076156954857	60	60	7200.0
4137.11902955251	-22212.130477995415	1.0	0.6370775471498352	60	60	6500.0
-14863.720333445232	7151.866308762806	1.0	1.27884799501395	60	60	4600.0
-15269.912318191246	-19765.262091349818	1.0	0.0181424608542942	60	60	4900.0
9314.414186688378	-21400.20942034185	1.0	1.881860557591328	60	60	6300.0
-16940.82287449687	-20263.779663169065	1.0	2.116246528872257	60	60	7200.0
17731.74007735467	15312.292400880206	1.0	0.0017206912838723	60	60	7200.0
-14503.735834059313	7679.411006467662	1.0	0.2398247425879293	60	60	4400.0
-10815.399365098656	-4527.409261217702	1.0	1.0437604521932886	60	60	3700.0
16059.337356994862	21917.46390484267	1.0	12.913791061108	60	60	6100.0
-23750.250389206372	-7941.232725371861	1.0	2.087076266358488	60	60	7200.0
-10993.044397676917	-23771.974442715287	1.0	0.6484722739098058	60	60	7200.0
16727.80949900214	22464.240009587586	1.0	0.6700754945376505	60	60	7200.0
-20767.492909180415	-17919.90384012598	1.0	0.7919613661478406	60	60	6100.0
-15673.282644477456	-1979.8916308862272	1.0	0.3619217474257316	60	60	3200.0
16706.567323655887	-3641.4900939514064	1.0	1.3905551514562342	60	60	3800.0
11698.599299724014	13168.233514183632	1.0	7.824825545943201	60	60	4100.0
19975.66524217714	-22544.741407238304	1.0	0.6822186956567491	60	60	6800.0
6679.453155858657	15656.708251159756	1.0	0.8917561747881421	60	60	5300.0
12992.609954706297	15797.35341907162	1.0	62.262028972412445	60	60	6500.0
-18847.717816988898	-12746.862989692176	1.0	0.2780584163910157	60	60	4600.0
9138.53678386764	5231.317192171735	1.0	2.0051762850496475	60	60	2300.0
-21075.160863776822	-9830.558780242556	1.0	56.281398253227856	60	60	7200.0
20533.90765049657	-21275.27490881001	1.0	1.460596780789789	60	60	7200.0
-5666.199774494156	-22454.518159730993	1.0	46.28764087285976	60	60	5800.0
-13118.66879376024	23020.56656348199	1.0	1.723791956242789	60	60	6600.0
-4324.653438989408	2613.6645311316415	1.0	0.0381585373363271	60	60	1500.0
9516.978954180977	2518.928302328945	1.0	1.5121991372560923	60	60	2200.0
-13489.07418353947	-23453.123880773397	1.0	0.3903577850837332	60	60	6100.0
-15151.194137074664	10655.039010123166	1.0	1.2151499210442949	60	60	4900.0
1686.726303367101	19994.63748186471	1.0	0.225040605627515	60	60	4300.0
12604.91495092504	16816.514960922	1.0	0.3979255936014089	60	60	6500.0
-4744.194099524079	3086.130364223152	1.0	0.7981573568503866	60	60	1500.0
21285.957583926865	-10828.763365322864	1.0	0.3931614651648352	60	60	6200.0
24084.759038057306	18969.635112632262	1.0	0.8276098041650245	60	60	6100.0
10385.069322041109	-524.4299587260867	1.0	0.6619320216755644	60	60	2700.0
-15730.76610617187	23564.635045955267	1.0	1.6550291433287578	60	60	6000.0
3553.5541384614125	21123.972719030633	1.0	0.2832837037072112	60	60	5200.0
4204.815446075915	-23786.606704897247	1.0	2.145563389336845	60	60	5500.0
-22311.71430487372	12816.894068912088	1.0	1.9520164221601788	60	60	7200.0
3092.624022756892	-6663.243102104957	1.0	43.829434765365455	60	60	2100.0
-3293.426754275233	23248.174685420603	1.0	1.8243402725932591	60	60	5200.0
-22610.8016983538	-9011.346524521618	1.0	0.8528895904181033	60	60	7000.0
18359.179052755066	16002.91959704584	1.0	20.60146834522578	60	60	5500.0
-17356.965225792188	-5914.909254685971	1.0	2.207701575066303	60	60	5600.0
13229.933665769986	-5027.32941892766	1.0	1.04836022295175	60	60	3700.0
-2761.7490262007077	-15301.88119880004	1.0	0.3938956813209921	60	60	4100.0
-15026.52772112404	8778.040594984273	1.0	0.9422180145842544	60	60	4200.0
11476.848293640473	8527.521458463654	1.0	6.157500877679995	60	60	4200.0
23996.151535888457	11001.629374087372	1.0	2.209499337507261	60	60	6000.0
21576.68781034018	15444.706307128945	1.0	1.9521380497423	60	60	6900.0
7771.829641494028	-372.9998557409694	1.0	1.94386889442429	60	60	1700.0
6474.9068090516685	-15759.573538311974	1.0	5.25346539792358	60	60	4400.0
21463.827492358992	2103.8089454018495	1.0	24.10925101173212	60	60	6500.0
-22603.421149844195	-23548.062320778292	1.0	0.2000963677022839	60	60	6900.0
-22542.779622972335	15612.773924436971	1.0	2.129895125752812	60	60	6400.0
9097.263563198892	17616.891963857397	1.0	1.7666982355577605	60	60	5600.0
14416.136879400932	-24106.046280483064	1.0	20.133932834318987	60	60	5700.0
-19363.177251313977	6053.259602785508	1.0	1.7457732628718765	60	60	5500.0
-14510.897191884522	-15087.17734598914	1.0	0.3318352769353805	60	60	4700.0
20900.34861374036	6175.617514375836	1.0	1.3123459716286572	60	60	5300.0
-21620.500047997204	-22458.3286418942	1.0	1.4365539358118076	60	60	7200.0
10734.483384363377	-8140.421628370298	1.0	1.8129127597121328	60	60	4200.0
7923.059282530145	-1002.9146429900628	1.0	62.9881496654743	60	60	2200.0
-18179.45229729031	368.68794973330296	1.0	4.38433476513295	60	60	3800.0
-21016.135481418227	7669.253336929905	1.0	1.2814086714712956	60	60	4900.0
-18585.78244405283	-20382.980090679	1.0	15.95023945370944	60	60	7200.0
15663.730206676752	12981.465901285364	1.0	1.6833210322211418	60	60	4400.0
11924.99815220562	23740.030068467917	1.0	2.108035361583338	60	60	6700.0
9601.567858085904	18139.232571452663	1.0	1.66536337737965	60	60	5100.0
-9545.643711233306	14205.131820975734	1.0	1.856866013863004	60	60	4800.0
4187.678180765321	22183.69532648572	1.0	0.3122947405889239	60	60	7200.0
23443.679987714848	13218.886624612844	1.0	0.729660888395683	60	60	7200.0
1927.81035749428	9871.82550107602	1.0	0.5247558321956034	60	60	2400.0
84.68514561986417	16279.545101693584	1.0	1.203747911653876	60	60	4600.0
15156.671228567777	14816.926004841867	1.0	1.3372522666450497	60	60	4900.0
-17488.71879008143	249.10871877724568	1.0	1.6749434057751036	60	60	3700.0
-14637.417331702709	15430.842013566822	1.0	38.51290231274746	60	60	6600.0
-13957.206170015954	8381.176580781943	1.0	1.5166045988826475	60	60	3500.0
-19059.74171285243	14643.143749940193	1.0	0.2640939558923861	60	60	6000.0
23993.557574699353	-22469.41952831795	1.0	0.5793188479786928	60	60	7200.0
-15188.67038059527	-9481.798013595411	1.0	1.9488478144672647	60	60	4000.0
65.32839104644927	-9552.681927169297	1.0	0.7181770557639603	60	60	2100.0
-4448.356208826174	-3675.044644530589	1.0	2.151641640106714	60	60	1600.0
9015.467960497346	6596.459217598352	1.0	1.6451012232426805	60	60	2300.0
19006.753404496543	-23520.530403740544	1.0	66.81180424965679	60	60	7200.0
-23166.989437251817	19948.30410627928	1.0	42.33000767689154	60	60	7000.0
22250.288761745385	-12702.170954073974	1.0	1.1388308577185169	60	60	7200.0
-2259.1528784018765	11002.548699673594	1.0	2.012954029547609	60	60	2500.0
-17909.695826825362	-21403.27856028015	1.0	0.8682191228678778	60	60	6300.0
-14565.923892516195	-10293.602849673529	1.0	1.8042327664945617	60	60	4300.0
-20722.50109643941	-5939.611081572414	1.0	0.1719539189250673	60	60	4400.0
20012.886834441622	3473.7706628916576	1.0	1.9699063688093192	60	60	5500.0
11957.369896557426	18831.788105553347	1.0	0.4934780875123285	60	60	5400.0
-16120.110353558768	-3417.1979332942747	1.0	10.808844889488125	60	60	4100.0
-13536.4629517015	18424.530929678574	1.0	2.487926133849846	60	60	4700.0
-11238.958375809058	-1337.2276733480185	1.0	28.440878040836775	60	60	2900.0
17657.36083100361	917.480349709688	1.0	1.6140017751746012	60	60	4000.0
18138.972019701727	21604.340218101817	1.0	1.5872102455951267	60	60	7200.0
-23919.00314911689	-5255.772881418487	1.0	43.73055849521229	60	60	6100.0
21716.097848292506	21903.382902355923	1.0	0.054388808160803	60	60	6900.0
-16760.590340885385	-8699.225666799632	1.0	42.683700592245785	60	60	4900.0
20783.84053581612	7836.976398596991	1.0	1.4729230056421048	60	60	6900.0
-4346.773412578311	10225.422021373852	1.0	1.0852386651440362	60	60	3500.0
-11434.40976197268	-3302.5104122237954	1.0	1.5924644817714282	60	60	2400.0
10016.80479000062	22752.068657048752	1.0	1.3448533210893467	60	60	4900.0
5875.952542633464	22184.122543027304	1.0	59.9884534567244	60	60	4500.0
19849.974925458973	11691.75890539499	1.0	0.8042667941468402	60	60	7000.0
-2499.0953252150207	17878.686923030582	1.0	40.96639991754461	60	60	4600.0
-23450.6428214733	-24135.84097874897	1.0	39.36256017975549	60	60	7200.0
8304.412534979252	-5833.643583333185	1.0	1.4477458279180586	60	60	2200.0
19815.20679590546	-11447.339071008828	1.0	1.105156980831527	60	60	6000.0
10644.076193970664	20706.144903905857	1.0	0.3026230657089179	60	60	6400.0
-788.4496241177967	-2895.994599759446	1.0	29.928616915766213	60	60	1200.0
-15160.097416414035	21429.10845062805	1.0	2.1004791866334203	60	60	6500.0
-23894.98955421088	-19810.5135633525	1.0	0.7575604811694829	60	60	7200.0
12623.729051157055	-19523.792420945298	1.0	0.4271695446426774	60	60	6300.0
-20604.90597292936	-19132.498121607132	1.0	1.8695790079458872	60	60	7200.0
-9274.095065932792	10830.17794624694	1.0	0.359878103479372	60	60	4300.0
4216.728981337754	-19819.797222578058	1.0	0.5264519657032094	60	60	5500.0
-16044.813739593275	-9132.593192621276	1.0	0.2298945997019371	60	60	5700.0
-422.4201197100745	22609.90821054156	1.0	0.6064631124300657	60	60	6400.0
-19977.09998661697	-17184.151208009935	1.0	1.2814699941341632	60	60	6900.0
-10794.696908115164	2904.369222576658	1.0	1.4024245499009742	60	60	2500.0
-6953.1703160859115	3757.454413045415	1.0	2.06109586568704	60	60	2200.0
-853.1686847071505	-15740.393799166575	1.0	2.004262452388017	60	60	3500.0
-21949.497638188528	1058.7495133165864	1.0	2.1982627277515143	60	60	6800.0
8815.30171715091	-1293.6772768916794	1.0	0.1755308684348939	60	60	2000.0
-3549.9917009286123	-21142.836254771217	1.0	49.13688885019956	60	60	5000.0
9409.429628175165	-17572.789963047508	1.0	2.149338804931699	60	60	5000.0
22423.52261978448	-7100.792776281031	1.0	1.2727692105341588	60	60	4500.0
-23981.74099656218	-20281.01226955407	1.0	0.430893674715222	60	60	7200.0
-863.212335772453	-15501.725328486353	1.0	0.7688627018599091	60	60	4700.0
6317.169518546917	-11102.007909943444	1.0	0.4683728326063799	60	60	2700.0
-6617.2268043072845	15813.771520061926	1.0	0.6846686059008633	60	60	5200.0
21785.3792031986	-5754.103948624079	1.0	0.424700773153107	60	60	4800.0
19581.88252584115	-15966.593462842086	1.0	0.4671393491060159	60	60	7100.0
-15584.545789137164	15957.41187859017	1.0	0.7166327062695551	60	60	6000.0
-14795.072097684111	-19835.636929407417	1.0	1.9439512562722523	60	60	6000.0
704.8985108933343	22121.905010672144	1.0	0.5182421630158536	60	60	5000.0
-19650.435706449894	7912.787363690263	1.0	55.960519851062706	60	60	6500.0
-13528.133746968704	-6636.174322040824	1.0	1.839013173887412	60	60	4200.0
-12456.72407840488	11095.864952920476	1.0	2.188361909253007	60	60	4300.0
-21763.57868288379	8314.047086818764	1.0	2.1694283025670096	60	60	5600.0
-17151.422732021158	11373.119646559771	1.0	25.03735098568481	60	60	5900.0
16364.430035421274	-11247.320130604732	1.0	0.3882780125015523	60	60	4300.0
11286.880385404133	-22967.58203476398	1.0	1.443704164564196	60	60	7200.0
-14349.128039857207	10622.354258273885	1.0	0.7136889144237987	60	60	4300.0
-23491.483069209546	21242.580953255263	1.0	0.3215152026497413	60	60	6800.0
4210.692864879209	23127.244934682098	1.0	0.0448394086068162	60	60	5000.0
7153.856464811423	-4715.590521008747	1.0	46.52849878333443	60	60	2600.0
-15877.697665385787	2817.6260531842377	1.0	6.609785353599586	60	60	3400.0
5245.499865207721	16638.278242745266	1.0	33.14102299650013	60	60	4000.0
-7281.265118587472	-11620.751701839126	1.0	1.3954549808841514	60	60	2800.0
-12598.56534934508	7693.514753893748	1.0	0.7715202506179503	60	60	4100.0
13831.392839343116	-14999.562079016006	1.0	7.980311716688815	60	60	4500.0
-6809.751455549196	2219.1977048206295	1.0	1.256384574600351	60	60	1500.0
-10463.55455635584	-19338.522976894943	1.0	2.0815604299002484	60	60	6300.0
-11449.53717682521	-4573.805327905886	1.0	1.416150037721757	60	60	3100.0
21137.287743390785	-9201.300217659928	1.0	2.1087617987144034	60	60	6700.0
11144.832786673574	8452.891917921728	1.0	0.9151122265411904	60	60	3900.0
-7457.600276260191	11585.472161046166	1.0	1.2063783135914623	60	60	3100.0
-4174.887062354901	-11989.953345880467	1.0	14.375246631296056	60	60	3200.0
15602.091805027225	15543.897059280063	1.0	0.9963954071550644	60	60	6000.0
