trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
7275.548259411679	2107.539468555365	1.0	59.31949333482437	60	60	1800.0
14777.948381859967	-5064.55304893443	1.0	21.83363468158109	60	60	4100.0
3858.05824743998	6825.618160750752	1.0	0.9216725071512124	60	60	1800.0
-7832.752419088604	3274.7011555729687	1.0	39.59207193885863	60	60	1900.0
4879.59426452493	11689.457563541688	1.0	0.8375885013339124	60	60	3300.0
7181.17688283764	15351.66897751299	1.0	2.19919101423963	60	60	3400.0
9176.608965568232	359.52786016069206	1.0	0.099692461044474	60	60	1900.0
249.8595163003208	9169.265449130837	1.0	1.8367069820966553	60	60	2000.0
15319.921227294222	-12118.949945398052	1.0	0.3391779856214552	60	60	4900.0
6436.145351755147	5914.945693648712	1.0	1.6219547185907122	60	60	2500.0
-6539.069825670256	-13734.434704652733	1.0	1.11034777635448	60	60	3900.0
10687.86786147759	12625.029916452835	1.0	1.2342772454320197	60	60	4600.0
-423.1273594840564	12406.178551574954	1.0	0.0905388689217036	60	60	3000.0
-6419.114244545375	3473.681868569496	1.0	1.5717902175030838	60	60	2100.0
-8819.983159860363	-3874.1325226991457	1.0	16.87717424433575	60	60	3000.0
4229.617187444674	10723.979063543751	1.0	29.229478936541263	60	60	2900.0
5956.32993989605	1381.8876101897174	1.0	0.6545782900261513	60	60	1400.0
8527.893394786317	-14004.179512812489	1.0	0.182514294256319	60	60	3300.0
-11189.983281440753	-9218.50509176266	1.0	0.472708779700913	60	60	4100.0
9227.889498506494	1784.7455249026611	1.0	2.221318396426986	60	60	2700.0
9246.667724604928	13141.791399529213	1.0	0.9686059765887424	60	60	3900.0
8992.114770900891	-12823.352312252471	1.0	1.5236579843335132	60	60	4300.0
9730.46778798558	-4031.4158432162662	1.0	0.1245252614656657	60	60	2300.0
7150.8603369482225	2215.342857225919	1.0	14.35829155871644	60	60	1900.0
3976.0291474571272	6493.627448671705	1.0	2.1201448747936045	60	60	2400.0
3636.0782233479704	3466.3701143152716	1.0	0.9956312405113324	60	60	1400.0
10651.263646821177	-13882.69716397195	1.0	5.942844271318029	60	60	5500.0
-8390.609894526391	-7420.0924893664	1.0	51.83953777942408	60	60	2300.0
13807.701379024184	-1076.061328435447	1.0	1.8413198747446904	60	60	4200.0
-7277.619279033766	-707.179392549162	1.0	0.373320883814633	60	60	2000.0
-8093.651447198835	15210.264011010437	1.0	9.571237095902694	60	60	3400.0
3872.799815912401	2094.1678191207834	1.0	27.89762486572826	60	60	1300.0
980.1326802380036	-2894.271293839865	1.0	2.0374252629476572	60	60	1200.0
-10137.96593277345	-5614.145129012371	1.0	1.2094307163882407	60	60	3100.0
15838.783783153993	-756.902266762221	1.0	0.6705642841978207	60	60	3200.0
32.18061682364409	-6412.592076005056	1.0	35.92792097502197	60	60	1700.0
13753.844752708475	5484.445531784121	1.0	0.6714849563241451	60	60	3200.0
12204.577330426286	-8198.16208413797	1.0	1.8193768462876203	60	60	4100.0
-11563.77876119019	3239.527280480314	1.0	0.0915045223973679	60	60	2600.0
-15665.888895278733	15640.67823691633	1.0	14.292123038382243	60	60	6600.0
8594.833891859937	288.21408416900664	1.0	0.0341862690564407	60	60	2500.0
-9210.358505991637	-11950.180438438978	1.0	1.49132063551517	60	60	3800.0
-7204.6468343385195	-13252.677956030158	1.0	1.54571214788179	60	60	3100.0
6348.786016086141	-5742.9044399163595	1.0	0.7975918499059806	60	60	2500.0
6925.50118269733	13803.281944938812	1.0	1.56025030245013	60	60	4100.0
3395.959372487717	-15147.797407648126	1.0	0.8837979365189612	60	60	3700.0
-405.79471710186994	-10485.010154960815	1.0	0.0782983550316261	60	60	2400.0
5879.11414186606	-15170.32401889269	1.0	61.046349156893505	60	60	3500.0
-9014.16898123066	-9047.566930484729	1.0	0.0958676495582203	60	60	2700.0
9122.393023343211	-13553.543386223411	1.0	1.510315968553376	60	60	4400.0
645.8812321724323	957.5159712228846	1.0	21.645097445936575	60	60	1200.0
4507.427143140327	-732.5044934595583	1.0	0.252358566136609	60	60	1200.0
5514.587296955229	13633.648834012563	1.0	1.5484679666022652	60	60	4500.0
2027.044026407589	-1478.6730379621706	1.0	2.1684851668235625	60	60	1200.0
2263.3609855219697	12307.788692008162	1.0	0.7642028023924595	60	60	2800.0
-16051.241931105857	3737.461551609834	1.0	0.6513385969310284	60	60	3300.0
-1459.252136611095	7679.825274125554	1.0	0.9857175168368753	60	60	1500.0
-11632.824016617904	12694.088354405812	1.0	1.0780751111586253	60	60	3500.0
-8910.574701716432	10052.12156610678	1.0	2.1930348764491057	60	60	2900.0
14481.086458360583	6554.494087092265	1.0	1.3728901373189657	60	60	4900.0
-3257.5204870618786	10700.015244897222	1.0	0.3495489654708434	60	60	2200.0
-3345.3276449818195	-7377.705927861365	1.0	1.9801380982198824	60	60	1700.0
-14954.20923659152	-8882.94064935416	1.0	1.5784696237369886	60	60	3600.0
5808.401299044532	-5181.481877987345	1.0	1.7078851838407914	60	60	2400.0
-12270.52396396024	-13084.518023739298	1.0	0.8647828688688851	60	60	4200.0
7872.933568632941	6590.9694048016045	1.0	2.268657370136644	60	60	2500.0
-7626.382374523018	15900.921181501337	1.0	0.5300852567759302	60	60	4800.0
-2317.354226904748	-6613.258473109402	1.0	0.4878973463505069	60	60	1800.0
8145.312022871337	9756.004264166888	1.0	1.7991721689038496	60	60	3600.0
15069.954739132389	7678.621106721926	1.0	1.3427018532065762	60	60	4300.0
-8580.537079726935	-6625.296961046287	1.0	0.5108847691673427	60	60	2800.0
8584.716502007765	4779.631387137014	1.0	1.080675289371485	60	60	2300.0
3066.9192352567316	-8549.010779488413	1.0	0.6384884810604978	60	60	2800.0
3112.846976965475	-14293.150803645138	1.0	0.2659321703496439	60	60	2900.0
11633.888772167962	-13169.076760051226	1.0	0.2804270136417544	60	60	4600.0
5734.91273324492	7048.411860024069	1.0	1.979424438494929	60	60	2600.0
-12215.27790673866	5688.99474016071	1.0	59.184335159469114	60	60	3300.0
-6555.229323608073	-7923.060915617808	1.0	1.397372459866166	60	60	2700.0
10007.3540985762	-5793.2132639412675	1.0	63.19133805935464	60	60	2500.0
12526.271871616167	-6489.34423441357	1.0	59.19176965634018	60	60	4200.0
13066.77381103392	-3662.331360409166	1.0	3.706307114708253	60	60	4200.0
9003.318625765412	-10786.905873765369	1.0	0.1924909019056802	60	60	3600.0
9653.166268439409	-8439.75523590154	1.0	9.719184933460488	60	60	3100.0
15418.56118766162	6073.646793911547	1.0	0.6609554601320917	60	60	4000.0
14374.110688094068	14858.324562836851	1.0	0.4054634816852746	60	60	5500.0
7580.670618508593	-8677.91917060367	1.0	1.152909845870744	60	60	3100.0
1640.830412319992	-1702.6542273891705	1.0	1.0990784877263524	60	60	1200.0
8255.153472683329	-14882.327910991924	1.0	0.9779430589714238	60	60	3700.0
11737.071366463362	4715.343192248973	1.0	0.2068221981674492	60	60	2900.0
-7159.764512005903	-2427.349687344388	1.0	1.8802949773872513	60	60	2200.0
12415.82012538816	-12876.968850674151	1.0	0.9281029680947096	60	60	4000.0
-3025.0444865713675	-790.3593471554826	1.0	1.7340144046211567	60	60	1200.0
461.5475285357309	-14267.309293821312	1.0	0.8449430325914854	60	60	3000.0
-2785.576316126397	-8716.801968518788	1.0	59.55707144173733	60	60	2200.0
