trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
3640.657487457988	-4403.33562848714	1.0	0.3835117791596333	60	60	1200.0
-4526.950983969859	7996.0911017535855	1.0	67.27296750113888	60	60	2400.0
-260.0780666666831	3546.933273429832	1.0	1.9934295771209165	60	60	1200.0
7430.935350655171	2176.625982508374	1.0	64.39157156144466	60	60	1900.0
656.578884150072	4827.6068875503015	1.0	0.5724929585523802	60	60	1200.0
-2982.783846843487	-2559.430464539678	1.0	1.6802230507429994	60	60	1300.0
6948.008343827198	6516.3187748932005	1.0	66.89068208652182	60	60	2700.0
1954.4187133280611	662.6244610376358	1.0	0.0499502351781403	60	60	1200.0
-1856.19956161407	-6633.1395018301855	1.0	13.354860760812	60	60	2000.0
6361.5817001359865	6272.517464144466	1.0	1.69120143826577	60	60	1900.0
-1996.8616909895811	-2599.555942537596	1.0	0.5757703642361197	60	60	1200.0
-6719.993196435596	-3365.643277737568	1.0	1.5583891693065104	60	60	1800.0
-7067.685901379764	6394.598422298689	1.0	2.205575261990328	60	60	2900.0
386.4583264675197	4022.878594965047	1.0	2.02143887055986	60	60	1200.0
599.4962732206083	763.0241343683091	1.0	1.9166533487791528	60	60	1200.0
3186.140748406631	2664.797411316325	1.0	1.0140695001189466	60	60	1300.0
-5650.041909825837	-6086.352143218306	1.0	0.9331011657506556	60	60	2200.0
1178.0988277514086	-1205.899998780666	1.0	51.998741258924824	60	60	1200.0
4599.049891162438	3475.806959296536	1.0	1.6785115839556914	60	60	1700.0
-5508.8758511551805	-1324.4297061025643	1.0	0.6428237245024571	60	60	1300.0
-1801.239164710527	-2535.0743443041065	1.0	0.3689382047007095	60	60	1200.0
-6872.067199583461	5283.948167588984	1.0	1.8889908557545456	60	60	2300.0
-6250.603532834666	-7776.071653759368	1.0	1.4256028985064713	60	60	2400.0
-4235.977231642371	5228.209192598302	1.0	53.35473969133167	60	60	2000.0
5805.492339675655	200.7973169374264	1.0	0.8354629681245371	60	60	1800.0
7818.488654618535	-7998.990907932638	1.0	1.1184741985284468	60	60	3500.0
-5687.702839302096	-3645.204467579295	1.0	1.731672506171149	60	60	2000.0
-4490.3908600450195	-4810.50127672732	1.0	1.2543187094270312	60	60	1900.0
-367.5001918976714	-4459.956527228223	1.0	1.4200788556057369	60	60	1200.0
-1499.83963421854	-7253.565517038953	1.0	2.2209080314142406	60	60	1500.0
3808.6554808803608	-723.746491100568	1.0	0.8630985651985992	60	60	1200.0
116.63173200608288	5873.30598264813	1.0	0.7220703529069465	60	60	1400.0
-3850.37167162476	-7230.772710453432	1.0	15.811014077335685	60	60	1800.0
-4991.260915311456	4166.093211627233	1.0	0.6815435880481385	60	60	1500.0
1047.9397102785692	39.23855539784543	1.0	0.0061629261378163	60	60	1200.0
6121.08879275826	-7004.14940289012	1.0	0.4929843882216798	60	60	2900.0
6986.106024168501	-175.92894995552564	1.0	2.236267960218961	60	60	1900.0
-6.529314728867875	-711.353298013183	1.0	0.1403184138265419	60	60	1200.0
-2791.5491832491625	7843.472864131882	1.0	2.062058413839913	60	60	2400.0
7485.309391561491	-2238.4542772695295	1.0	0.3409843911996849	60	60	2300.0
-3123.684045082989	7390.994364431464	1.0	1.6125393881349714	60	60	1700.0
4651.477691324802	722.5112544499975	1.0	0.7476058910205307	60	60	1500.0
7267.637172307624	-6393.629315554286	1.0	0.4388511225405965	60	60	2000.0
-2340.7639787585085	7481.96124344576	1.0	0.4225177917585069	60	60	2400.0
7380.570326266619	-1531.0193953986104	1.0	7.611652915416027	60	60	2300.0
3267.7449826252164	-3749.739050735644	1.0	0.7656537897680862	60	60	1200.0
-1890.5090769510944	-236.8587601311594	1.0	0.6671189961875393	60	60	1200.0
6657.514397178514	577.8307261484372	1.0	0.0709235138859223	60	60	1800.0
3811.292406828255	7531.924967115928	1.0	2.021154119921946	60	60	2700.0
-1486.046283053775	-5450.877239883814	1.0	1.1884748355930062	60	60	1200.0
-1616.408354263654	-2084.6153951643655	1.0	2.0492321862244633	60	60	1200.0
4171.269613753536	6982.98632939053	1.0	2.0594390889694956	60	60	2000.0
588.2809953007509	-4063.409480270101	1.0	0.6512337411491533	60	60	1200.0
5552.876153746393	3776.1093694229935	1.0	0.5550568993753816	60	60	1300.0
8013.395732229157	1271.526512127136	1.0	0.0311831299642152	60	60	1800.0
-1369.9174570171624	-1124.3430106185026	1.0	1.6409911553307028	60	60	1200.0
6360.022114275723	2239.207075566668	1.0	2.06297982781341	60	60	1800.0
-1378.70034699847	5438.280596715095	1.0	15.94587244579303	60	60	1600.0
5082.407784714021	5402.941803378324	1.0	2.129978109767846	60	60	1900.0
2298.657386738819	6026.411442053107	1.0	2.0042993963569433	60	60	1500.0
6152.4839738439905	-3896.404347230517	1.0	0.222212862141134	60	60	2200.0
1259.4713358947415	-4031.388358475754	1.0	49.6440569055509	60	60	1200.0
-6228.800102902819	6764.081366715547	1.0	0.5320866759949753	60	60	2300.0
-797.591727895515	-2900.293079470708	1.0	0.1197636160189785	60	60	1200.0
4685.558202640295	7117.939838588942	1.0	0.7134681639722387	60	60	2100.0
6364.991680841492	7493.540826545487	1.0	0.4844791245791384	60	60	2300.0
4831.354386056271	-5630.75611951565	1.0	0.57564504376295	60	60	2200.0
4395.896041070417	1665.522928473756	1.0	1.5771107787344312	60	60	1200.0
-5937.094692066712	5483.398422349408	1.0	29.16257317039994	60	60	2000.0
7706.351419292595	3184.847992281149	1.0	1.2053533605074611	60	60	1800.0
-7730.707510233262	3139.914161649722	1.0	0.8958866124703673	60	60	2000.0
-2687.333758336122	-1835.400750023107	1.0	1.444206316943885	60	60	1200.0
-1277.115035711811	-6762.393148660894	1.0	9.849599409617175	60	60	1800.0
6101.87185122053	-6795.1859293653315	1.0	24.51072081426441	60	60	2600.0
4435.826276477083	-4432.216317633639	1.0	2.149129377760874	60	60	1800.0
-5261.746283743739	-5696.560005435792	1.0	66.1627809885003	60	60	1600.0
-3517.428029859621	-7809.019324988014	1.0	0.0950978471495298	60	60	2600.0
-1689.2260239646685	-6951.171807555719	1.0	1.7940339536841043	60	60	2300.0
-6169.441560753764	-1830.380390291092	1.0	0.442716480595665	60	60	1300.0
-2135.407771722213	2150.441878744103	1.0	0.8344732558639507	60	60	1200.0
-2689.943206869299	996.3061334366886	1.0	0.5356074221240179	60	60	1200.0
4963.408405263496	-6733.442587167781	1.0	1.646943229854036	60	60	1900.0
-2127.355418903077	1884.0560135721887	1.0	0.40063726216689	60	60	1200.0
-1499.61027313326	-3552.932896188558	1.0	0.0001564545421804	60	60	1200.0
-1810.1677370264097	-6227.905347455206	1.0	0.8415277789099501	60	60	1500.0
736.4136110345264	-3111.2757896953094	1.0	2.0173609515324085	60	60	1200.0
6666.720988221729	4606.151439432952	1.0	1.622159349440023	60	60	2300.0
4203.865292572752	-7071.69761132193	1.0	1.2343785855597562	60	60	1900.0
-844.1777848334631	513.3020855167568	1.0	1.4650298581786816	60	60	1200.0
-3778.882645560072	3858.685644423614	1.0	0.5497315835929864	60	60	1200.0
-7479.521269419764	-5308.288952608959	1.0	1.8722670993546384	60	60	2600.0
-6176.063242975529	-2795.9176408518365	1.0	1.9865399733628977	60	60	1800.0
-8021.861319658191	3747.6540192656216	1.0	0.1529603470937742	60	60	2200.0
5943.423571968558	-1204.1389933380235	1.0	2.182999144445658	60	60	1200.0
-3393.478907749608	-3867.827042226441	1.0	0.6986976138391138	60	60	1300.0
4617.847125919907	-6817.201147590429	1.0	0.4377223250691778	60	60	2100.0
-6075.957536674838	-2553.46441275254	1.0	0.5868683006647591	60	60	1600.0
7142.544120490995	-1581.9583905472002	1.0	0.851207539633344	60	60	1700.0
7226.747329170936	6418.9425203716955	1.0	0.304626324379028	60	60	2800.0
4936.281675981179	-4822.948299761321	1.0	2.2051561749583035	60	60	2100.0
5892.307951239856	7022.445668693002	1.0	1.2847635759472085	60	60	1800.0
-6084.063779868775	5734.907869367036	1.0	1.1908295719216424	60	60	1800.0
7875.099996448995	-3921.712806923616	1.0	1.2958481059429003	60	60	2400.0
-4954.434466091425	-5289.46905692703	1.0	2.030347462129988	60	60	1900.0
-471.6453313291856	-2007.462966968364	1.0	1.798922120750097	60	60	1200.0
6029.6442760654545	7806.989008106949	1.0	0.9885323441592592	60	60	2800.0
-6069.321157130305	-5983.038977176775	1.0	1.8867921049783356	60	60	2400.0
6171.428092323872	3194.017405254838	1.0	24.880710006143836	60	60	1800.0
5740.622342441321	3223.760391114736	1.0	1.0166740065307	60	60	1300.0
-4400.193800846494	-7070.0899523715525	1.0	0.4038381542798626	60	60	2400.0
-1785.1802861633917	-6863.21026406375	1.0	1.0245655393168915	60	60	2000.0
5811.053902986574	5395.952542844592	1.0	0.3945816338361109	60	60	1700.0
6889.552233827931	-5996.8644093139455	1.0	2.0081109748686785	60	60	2500.0
6401.805304552088	-4709.358337110194	1.0	0.8055427413411694	60	60	2100.0
4711.334985484367	6133.744951159042	1.0	1.9718348201870817	60	60	2300.0
7042.055131158678	-7311.30831136545	1.0	1.0474831426614444	60	60	3000.0
-5248.428259423028	1876.504560352957	1.0	1.603016874756798	60	60	1300.0
-2070.691372351808	-1885.36171202686	1.0	0.3229468401763305	60	60	1200.0
-101.75499750426808	5939.739481706606	1.0	0.9735301885986748	60	60	1600.0
3632.533125162684	3649.962253135324	1.0	1.4659646678667	60	60	1200.0
-6909.913774396915	405.85211723755725	1.0	1.3200650831239604	60	60	1800.0
-1825.612779189826	-6967.503318277155	1.0	1.695608656423322	60	60	1500.0
-7290.130871396712	255.47128038270816	1.0	67.30498211223589	60	60	2200.0
-3506.0191723446464	3038.4072412507508	1.0	41.38518297801081	60	60	1500.0
4599.87387567834	5508.230921238129	1.0	1.3648125764948604	60	60	1400.0
-2281.836173297222	-5501.856773621364	1.0	1.6094472133255338	60	60	1200.0
-4917.435556557646	6819.429672772662	1.0	0.7171778026004642	60	60	2600.0
6869.673582661852	-6567.506275074989	1.0	1.0662685851134437	60	60	2800.0
2925.6865877487244	87.00973656248395	1.0	30.619148750111925	60	60	1200.0
-4485.295788903556	1211.824323645975	1.0	45.55892427590856	60	60	1400.0
3317.709567740235	1833.547355770286	1.0	1.944372869670897	60	60	1200.0
3838.062463002248	-2569.612888899717	1.0	56.44872133462587	60	60	1300.0
-6104.783956460307	-3222.469843531376	1.0	2.055196024519609	60	60	1600.0
-4799.844367570413	-6938.176874348373	1.0	1.71311797527753	60	60	2200.0
4402.091098826883	-5566.82123903367	1.0	1.8773446362741295	60	60	1800.0
-4420.50472595442	-1075.29179265191	1.0	1.1744568158879305	60	60	1400.0
-6921.25586688754	5452.284956600739	1.0	0.6824121483501558	60	60	1900.0
-7839.273906866131	3818.4998429585153	1.0	0.6808854991631186	60	60	2500.0
-761.0205089211267	-6153.478694360251	1.0	0.9975444963852304	60	60	1300.0
