trucks_count 3
drones_count 3
customers 50
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
14787.494141072972	7348.759630373332	1.0	0.5696634179408968	60	60	4100.0
18056.40960549699	16338.11097005974	1.0	0.4027619414509403	60	60	6900.0
21330.58312313662	24649.337782898045	1.0	6.766739681344128	60	60	7200.0
-18605.45080226016	18583.0506771427	1.0	0.2825574837572051	60	60	6000.0
24469.629446303657	-27838.1338853028	1.0	26.82201491596275	60	60	7200.0
22522.75125143491	28270.433989001296	1.0	0.8991503265375053	60	60	7200.0
18727.610867093183	-26860.31242589161	1.0	28.83620523587545	60	60	7200.0
-10416.570824578585	18602.58978602713	1.0	0.2214174118078414	60	60	4300.0
22799.750790856226	-6904.619394022878	1.0	0.5752070264892181	60	60	5700.0
13144.967133819086	26168.444966113508	1.0	0.9919995759701812	60	60	6300.0
-5279.578644804907	-31576.24155924826	1.0	0.2378325943731284	60	60	6700.0
-2259.8874050123595	-28060.622078863264	1.0	0.1529339252934125	60	60	6500.0
16315.532626688548	8329.211690729868	1.0	0.3477855925144393	60	60	3900.0
-7646.874676703132	-30905.645180409912	1.0	27.470694050619404	60	60	7200.0
6895.468173970621	20537.82211235969	1.0	0.7558283545329104	60	60	5700.0
-252.1812639953551	25586.27811304105	1.0	0.0188968043950285	60	60	6800.0
-19675.776316944448	-5797.517652000749	1.0	0.2865617702881681	60	60	4400.0
-10675.53855768347	-3337.1154021763336	1.0	0.2839957263780646	60	60	2400.0
8859.417990749693	800.2567003473847	1.0	4.939656181131983	60	60	2300.0
-6943.49489697179	14912.92772546413	1.0	0.6839429160249456	60	60	4100.0
-25518.379747715837	19892.205762432302	1.0	0.2185419006823731	60	60	7200.0
-12969.314195865492	32161.76278804448	1.0	0.8750133186707794	60	60	7200.0
-22991.93018668053	-29796.26078676614	1.0	0.1447717674559926	60	60	7200.0
-14682.930600607597	20445.90756203741	1.0	0.0699261242102242	60	60	7200.0
31303.235859800858	20708.89514116986	1.0	0.3035848717152178	60	60	7200.0
16505.786576359747	13566.262983747698	1.0	0.7926405906586614	60	60	6200.0
19441.6699144014	-14976.598907270662	1.0	0.4257526610758431	60	60	7200.0
-8791.359908585442	23669.971715720894	1.0	0.7053904624920622	60	60	6400.0
-21458.354264519498	30305.5521392767	1.0	0.6116858892674427	60	60	7200.0
-94.08877693066852	12151.420760186063	1.0	0.1177121149726655	60	60	2700.0
-15775.407795153977	-8809.869056794012	1.0	0.7586751459460268	60	60	4000.0
-12727.846835086984	-18490.862318727843	1.0	0.9076367626634156	60	60	5000.0
100.02575076494782	2756.4065553310315	1.0	0.3503210626194779	60	60	1200.0
18284.12670511609	13394.302419547925	1.0	0.0842319900704142	60	60	5100.0
15395.41714937342	-31636.948207067704	1.0	23.275788633520666	60	60	7200.0
-14315.792120272788	29806.427617969643	1.0	0.7818326300103874	60	60	7200.0
-27912.93959834543	29175.411613760192	1.0	0.7107829146438105	60	60	7200.0
6289.278103076831	-28284.47679228254	1.0	7.865196092095427	60	60	7200.0
28958.995315859287	-30353.651573584775	1.0	0.650239477051458	60	60	7200.0
1663.6077573092075	11132.282345521951	1.0	0.9245557059157162	60	60	3200.0
-11976.745150116509	15457.310661405018	1.0	0.5606967068180831	60	60	5800.0
326.9221614268978	-21873.956699762173	1.0	0.0364661538381346	60	60	5800.0
7881.686445373218	24763.6539006435	1.0	0.6689732061466344	60	60	7200.0
11070.995914179784	-31551.57542825133	1.0	0.0686603614541276	60	60	7200.0
-18943.38782699777	12052.846021450703	1.0	8.769908120855467	60	60	6500.0
6765.143907493079	-6396.389617867663	1.0	14.853183878832056	60	60	2200.0
-10448.21300727186	3250.400521059819	1.0	0.4245940824406747	60	60	2600.0
-5238.041637889056	27473.98238330895	1.0	0.1743177290426406	60	60	7200.0
20340.908917195593	4866.549813241855	1.0	0.779748893021744	60	60	6700.0
-27012.73837898755	17242.46273058354	1.0	0.5052038460217819	60	60	7000.0
